Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
61206,1003.509,359.4550303,219.1963153,1.639877157,0.79255397,62918,279.1592728,0.719089243,0.972789981,0.763767753,0.776618072,0.005872872,0.001317833,0.60313563,0.989068343,BARBUNYA
61247,967.954,348.5079955,224.2208282,1.554306968,0.765552394,62253,279.2527572,0.793560508,0.983840136,0.82145778,0.801280776,0.005690205,0.001446927,0.642050882,0.99794416,BARBUNYA
61254,961.239,347.3497104,224.9855621,1.543875558,0.761877961,62242,279.2687148,0.786709649,0.984126474,0.83307011,0.803998698,0.005670645,0.001461617,0.646413906,0.99798263,BARBUNYA
61274,1025.583,350.3676822,223.705965,1.566197317,0.769630821,62720,279.314303,0.708820637,0.976945153,0.732056278,0.797203387,0.005718048,0.001424637,0.63553324,0.995370456,BARBUNYA
61301,984.768,333.1379766,234.9036252,1.418190018,0.709083891,62463,279.3758353,0.788082535,0.981396987,0.794345734,0.838618995,0.005434462,0.00165804,0.70328182,0.997387257,BARBUNYA
61302,957.18,335.8778011,232.8607657,1.442397564,0.720658581,62348,279.378114,0.740809668,0.983223199,0.840808855,0.831784992,0.005479068,0.001617822,0.691866272,0.997946226,BARBUNYA
61320,971.046,339.1516004,230.9590196,1.468449256,0.732292245,62409,279.4191276,0.770739065,0.982550594,0.817207611,0.823876777,0.005530848,0.001571884,0.678772944,0.996743625,BARBUNYA
61333,952.52,355.964311,220.2620983,1.616094252,0.785567642,62227,279.4487448,0.686812018,0.985633246,0.849485295,0.785047085,0.005803797,0.001359799,0.616298926,0.995997152,BARBUNYA
61348,949.061,356.9393556,219.2460922,1.628030639,0.789120006,62159,279.4829147,0.73998842,0.986952815,0.855898014,0.782998317,0.005818272,0.001349016,0.613086364,0.998123385,BARBUNYA
61377,993.965,352.8614992,222.8756912,1.583221111,0.775275101,62512,279.5489645,0.769193172,0.981843486,0.78068051,0.792234248,0.005749084,0.001396989,0.627635104,0.993685146,BARBUNYA
61387,960.455,318.9882422,245.2603572,1.300610689,0.639405632,62237,279.5717366,0.803789347,0.986342529,0.83624249,0.876432732,0.005196348,0.001891265,0.768134334,0.999043726,BARBUNYA
61387,946.924,324.6244961,241.2196469,1.345763085,0.669210543,62475,279.5717366,0.767260774,0.982585034,0.86031209,0.861215774,0.005288164,0.001794455,0.741692609,0.998142534,BARBUNYA
61442,992.086,337.9085988,232.4402151,1.453744132,0.725825418,62709,279.6969505,0.709164358,0.979795564,0.784470408,0.827729604,0.005499635,0.001592457,0.685136297,0.996012871,BARBUNYA
61484,971.295,386.0691043,203.3579528,1.898470647,0.850026594,62193,279.7925306,0.807364026,0.988600003,0.818973165,0.724721371,0.00627918,0.001068481,0.525221066,0.997116776,BARBUNYA
61497,963.843,354.0770752,222.4866728,1.591452965,0.777925422,62605,279.8221083,0.684974382,0.982301733,0.831861833,0.790285867,0.005757632,0.001385353,0.624551751,0.993944736,BARBUNYA
61543,991.2,354.6838492,221.9501539,1.598033806,0.780008443,62634,279.9267427,0.828259582,0.982581346,0.787165298,0.789228896,0.005763188,0.001379286,0.62288225,0.995386893,BARBUNYA
61557,954.856,342.8196422,229.139657,1.49611659,0.743804617,62493,279.9585802,0.722076246,0.985022323,0.848421269,0.81663518,0.005569141,0.001527849,0.666893017,0.997749707,BARBUNYA
61559,972.702,363.4118102,216.014883,1.682346166,0.80416363,62400,279.9631282,0.774560874,0.986522436,0.817601732,0.770374326,0.005903472,0.001282609,0.593476601,0.998433085,BARBUNYA
61570,1001.035,372.7920342,211.1471681,1.765555454,0.824134605,62673,279.9881404,0.744354176,0.982400715,0.772112339,0.751057197,0.006054767,0.001188418,0.564086914,0.995926727,BARBUNYA
61576,938.472,339.9676898,231.3110075,1.469742808,0.732849154,62280,280.0017825,0.783748695,0.988696211,0.878574711,0.823612922,0.005521107,0.001567107,0.678338246,0.996982759,BARBUNYA
61608,1002.53,357.7891598,219.6483307,1.628918184,0.789380401,62728,280.0745291,0.800103896,0.982145135,0.770286381,0.782792104,0.005807511,0.001345103,0.612763478,0.998141571,BARBUNYA
61645,952.199,335.1391362,235.8439696,1.421020588,0.710477842,62499,280.1586189,0.795522003,0.986335781,0.854382371,0.835947189,0.005436599,0.001637655,0.698807703,0.993020133,BARBUNYA
61669,972.795,355.4939039,221.4226451,1.60549931,0.782333963,62489,280.2131501,0.723721116,0.98687769,0.818906109,0.788236161,0.005764548,0.001372684,0.621316246,0.997522804,BARBUNYA
61701,973.472,327.5645931,240.3264186,1.362998687,0.679499012,62812,280.2858419,0.728086944,0.982312297,0.818191829,0.855665868,0.005308902,0.001755502,0.732164078,0.997938677,BARBUNYA
61731,969.593,363.2265518,218.0080432,1.666115371,0.799851062,63023,280.3539733,0.773755656,0.979499548,0.825152526,0.77184328,0.005884022,0.001288162,0.59574205,0.992574986,BARBUNYA
61786,966.634,327.7161336,241.1030575,1.359236739,0.677299928,62957,280.4788379,0.734219032,0.981400003,0.830951757,0.855859108,0.005304052,0.001755483,0.732494814,0.995633862,BARBUNYA
61787,943.911,361.5859404,218.7760939,1.652767146,0.796190585,62403,280.4811077,0.708176692,0.99012868,0.871454825,0.77569694,0.005852136,0.001306961,0.601705743,0.994479485,BARBUNYA
61788,975.206,337.7904999,233.2393361,1.448256994,0.723346534,62654,280.4833774,0.760187008,0.986178057,0.816434358,0.830347145,0.005466927,0.001603105,0.689476382,0.998538993,BARBUNYA
61843,954.292,347.1065222,227.5669307,1.525294212,0.755098621,62526,280.6081844,0.775908361,0.989076544,0.853370935,0.80842095,0.005612705,0.001478775,0.653544432,0.99684754,BARBUNYA
61846,1001.069,345.7341462,228.9225198,1.510267083,0.749384982,63198,280.6149905,0.772804518,0.978606918,0.775520807,0.811649626,0.005590243,0.001496528,0.658775116,0.994926372,BARBUNYA
61883,988.708,349.854532,227.0737283,1.540708979,0.76074418,63151,280.6989183,0.680736145,0.979921141,0.795509054,0.802330376,0.005653484,0.001445136,0.643734033,0.991806804,BARBUNYA
61884,977.874,332.1090455,237.9380412,1.395779522,0.697643033,62975,280.7011863,0.724569127,0.982675665,0.81324695,0.845207892,0.005366638,0.001689415,0.714376381,0.997111924,BARBUNYA
61955,941.725,356.2676132,221.8502492,1.605892328,0.782455301,62655,280.8621655,0.74689572,0.988827707,0.877885803,0.78834605,0.005750426,0.001370084,0.621489494,0.99804521,BARBUNYA
61959,933.915,338.5276256,234.3842985,1.444327234,0.721548519,62621,280.871232,0.822304507,0.989428466,0.892687723,0.82968482,0.005463736,0.001597063,0.6883769,0.994241504,BARBUNYA
61974,991.559,362.9654923,218.7750977,1.659080472,0.797934992,63233,280.9052288,0.794905341,0.98008951,0.792104116,0.773917176,0.005856738,0.001296025,0.598947795,0.993702591,BARBUNYA
61978,1036.289,354.0364832,223.5834024,1.583464959,0.775354336,63295,280.9142939,0.774453941,0.979192669,0.725246506,0.793461429,0.005712293,0.001396669,0.629581039,0.996919515,BARBUNYA
61988,969.081,359.1672822,220.6176598,1.628007851,0.789113314,62965,280.9369554,0.701864831,0.984483443,0.829463597,0.782189719,0.005794142,0.00133788,0.611820756,0.996048994,BARBUNYA
62005,960.799,350.4905657,226.1835632,1.549584597,0.763900332,62953,280.9754757,0.798714431,0.984941147,0.844056446,0.801663449,0.005652618,0.001440117,0.642664286,0.995862678,BARBUNYA
62033,990.706,348.3721294,227.4652059,1.531540298,0.757411844,63197,281.0389095,0.710865878,0.981581404,0.794224102,0.806720417,0.005615916,0.001467211,0.650797831,0.996723105,BARBUNYA
62075,991.584,336.6106271,237.7725894,1.415683061,0.707840007,63581,281.1340334,0.715966367,0.976313679,0.793355015,0.835190605,0.005422644,0.001627546,0.697543347,0.987500301,BARBUNYA
62145,1051.69,328.9746105,241.2600003,1.363568806,0.679830076,63727,281.2925017,0.767933272,0.975175357,0.706058308,0.855058393,0.005293662,0.001745497,0.731124855,0.996939045,BARBUNYA
62169,1006.857,350.4064815,226.2702692,1.548619192,0.763560292,63136,281.3468131,0.746075749,0.984683857,0.770633986,0.802915551,0.005636354,0.001444966,0.644673382,0.998353572,BARBUNYA
62185,981.28,347.5787655,230.0615341,1.510807823,0.749594311,63550,281.3830149,0.758566427,0.97852085,0.811539397,0.809551799,0.005589431,0.001480901,0.655374115,0.990144341,BARBUNYA
62209,977.978,344.174161,231.3978415,1.487369799,0.740253597,63383,281.4373089,0.779874135,0.981477683,0.817344065,0.817717716,0.005532546,0.001525873,0.668662263,0.994548056,BARBUNYA
62215,998.572,354.267075,224.370612,1.578937062,0.773875735,63401,281.4508808,0.765139217,0.98129367,0.784054408,0.794459606,0.005694239,0.001399274,0.631166065,0.996571493,BARBUNYA
62218,969.459,346.4144781,229.7546879,1.507758041,0.748409975,63385,281.4576664,0.794427845,0.981588704,0.831892133,0.812488173,0.005567753,0.001496677,0.660137031,0.995326917,BARBUNYA
62298,992.583,327.6850936,242.658033,1.350398705,0.672032077,63353,281.6385577,0.801157407,0.983347276,0.794603188,0.859479309,0.005259962,0.001770533,0.738704682,0.997545846,BARBUNYA
62353,974.133,336.414515,236.4006216,1.423069503,0.71147998,63337,281.762853,0.767421538,0.984464057,0.825716011,0.837546659,0.005395322,0.001637696,0.701484406,0.998261064,BARBUNYA
62363,950.295,360.5063424,220.6343769,1.633953636,0.790848113,63010,281.7854463,0.69052839,0.989731789,0.867800657,0.781637972,0.005780773,0.001331031,0.610957919,0.998276913,BARBUNYA
62391,965.276,342.4226954,232.1408416,1.475064418,0.735120473,63399,281.8486978,0.738932184,0.984100696,0.841450928,0.823101685,0.005488335,0.00155394,0.677496385,0.99935081,BARBUNYA
62406,972.588,370.7602673,215.10789,1.723601432,0.814487905,63240,281.8825767,0.746983625,0.986812144,0.829045559,0.760282591,0.0059411,0.001224466,0.578029618,0.996292678,BARBUNYA
62417,971.942,325.2218476,245.4771635,1.324855815,0.655956014,63584,281.9074186,0.737528063,0.981646326,0.830294299,0.866815746,0.005210469,0.001814528,0.751369538,0.995456302,BARBUNYA
62434,947.305,361.6383842,220.6904303,1.638668173,0.792207606,63123,281.9458064,0.786877395,0.989084803,0.874281653,0.779634626,0.005792331,0.001320072,0.60783015,0.996031921,BARBUNYA
62441,971.606,334.6205025,239.7088797,1.395945377,0.697730439,63560,281.9616116,0.71593515,0.982394588,0.83118814,0.842631009,0.005358987,0.001666526,0.710027017,0.991158932,BARBUNYA
62499,1002.996,353.6828434,225.352307,1.569466264,0.77073215,63749,282.092535,0.723745006,0.980391849,0.780700631,0.797586143,0.005659016,0.001412639,0.636143656,0.998406007,BARBUNYA
62504,989.061,347.1941704,230.9493251,1.503334856,0.746676098,63945,282.1038187,0.76536135,0.977465009,0.802918603,0.812524641,0.005554751,0.001493449,0.660196292,0.992496098,BARBUNYA
62524,977.204,359.2187289,224.1367188,1.602676843,0.781459391,63879,282.1489488,0.71538576,0.978788021,0.822784585,0.785451665,0.005745293,0.001348869,0.616934318,0.988746346,BARBUNYA
62599,989.399,363.7363749,221.0639332,1.645389954,0.794121783,63931,282.3181224,0.780614026,0.979165037,0.803589633,0.776161368,0.005810578,0.00130079,0.60242647,0.991226461,BARBUNYA
62608,1002.965,365.9264015,218.6033593,1.673928537,0.801945599,64037,282.3384165,0.691694103,0.977684776,0.78211054,0.771571593,0.005844723,0.001277758,0.595322723,0.996527695,BARBUNYA
62626,993.13,363.8432009,219.8378372,1.655052677,0.796824837,63602,282.3790002,0.768483183,0.984654571,0.797907111,0.776100802,0.005809779,0.001300205,0.602332456,0.996891943,BARBUNYA
62650,963.789,349.1235041,229.698731,1.519919168,0.75307933,63464,282.4331027,0.746010955,0.987173831,0.84755328,0.808977624,0.005572602,0.001472258,0.654444795,0.994703189,BARBUNYA
62683,1007.347,343.3923073,233.9888426,1.467558468,0.731907633,64225,282.5074767,0.701646574,0.975990658,0.776249695,0.822695997,0.005478237,0.001548025,0.676828704,0.993285695,BARBUNYA
62701,951.734,354.8882989,226.0346213,1.570061688,0.770931844,63308,282.5480361,0.705361562,0.990411954,0.869867615,0.796160473,0.00566001,0.001402812,0.633871499,0.995217356,BARBUNYA
62713,1018.346,393.4393746,203.9844917,1.928771012,0.855098933,63714,282.5750724,0.720143769,0.984289167,0.759935472,0.718217572,0.006273649,0.001029732,0.515836481,0.994930452,BARBUNYA
62738,1066.476,358.6333165,223.2364287,1.60651789,0.782648211,64416,282.6313899,0.698509191,0.973950571,0.693167769,0.788079012,0.005716365,0.001360125,0.62106853,0.997757705,BARBUNYA
62761,1026.847,356.449425,225.8237984,1.578440482,0.773712627,64077,282.683192,0.711575964,0.97946221,0.747976996,0.793052737,0.005679473,0.001385786,0.628932643,0.992732744,BARBUNYA
62766,996.026,346.5206833,231.427946,1.497315641,0.744285257,63965,282.6944521,0.702080537,0.981255374,0.795047298,0.815808307,0.005520834,0.001508471,0.665543194,0.996528235,BARBUNYA
62787,942.187,359.461842,223.1302895,1.610995275,0.784021012,63429,282.7417396,0.81130637,0.989878447,0.888802733,0.786569551,0.0057251,0.001351797,0.618691658,0.996709338,BARBUNYA
62792,983.751,373.5219751,215.3814719,1.734234481,0.817010144,63919,282.7529973,0.711008447,0.98236831,0.815349495,0.756991599,0.00594856,0.001204913,0.573036281,0.993779278,BARBUNYA
62821,998.256,348.3495134,230.7214201,1.509827363,0.749214551,64071,282.8182834,0.779368526,0.980490393,0.792192727,0.811880805,0.005545113,0.001486138,0.659150442,0.995203374,BARBUNYA
62831,1046.743,356.0906095,225.7874732,1.57710525,0.773273119,64195,282.8407924,0.748273152,0.978752239,0.720615676,0.794294443,0.005667435,0.001391529,0.630903662,0.995001478,BARBUNYA
62835,997.065,347.042907,231.0540487,1.501998813,0.74614856,63990,282.8497955,0.783947999,0.981950305,0.794263382,0.815028314,0.005523083,0.001503322,0.664271153,0.997734484,BARBUNYA
62838,982.208,350.0976801,229.6165007,1.524706104,0.754878983,63926,282.8565476,0.707635135,0.982980321,0.818512439,0.807936081,0.005571433,0.001464383,0.652760711,0.99526824,BARBUNYA
62839,952.704,360.6232376,222.5298568,1.620561136,0.786908099,63383,282.8587983,0.798706086,0.991417257,0.870007811,0.784360986,0.005738844,0.001339887,0.615222156,0.997005117,BARBUNYA
62879,961.969,342.9049593,233.9020988,1.466019164,0.731240883,63902,282.9488104,0.729361682,0.983991111,0.853873109,0.825152284,0.00545341,0.001559496,0.680876292,0.998177693,BARBUNYA
62930,996.486,354.619499,226.4525909,1.56597678,0.769556215,64015,283.0635345,0.771721136,0.983050847,0.79638889,0.798217625,0.005635142,0.001411139,0.637151378,0.997764262,BARBUNYA
62934,992.28,368.3417168,218.1674481,1.688344068,0.805720208,64268,283.0725305,0.678892353,0.979243169,0.803205593,0.768505216,0.005852825,0.00125931,0.590600266,0.997136456,BARBUNYA
62955,1025.614,349.4229476,230.0695046,1.518771244,0.752644591,64331,283.1197548,0.734348937,0.978610623,0.752094151,0.81024946,0.005550361,0.001475625,0.656504188,0.997079682,BARBUNYA
62958,978.83,336.8552,243.3110501,1.384463221,0.691578194,64609,283.1265005,0.777259259,0.974446285,0.825745554,0.840499124,0.005350475,0.001647105,0.706438777,0.978038505,BARBUNYA
62987,1008.734,368.7900642,218.0330556,1.691441067,0.806516305,64219,283.1917005,0.740413777,0.980815646,0.777870801,0.767894062,0.005855019,0.001255779,0.589661291,0.997377323,BARBUNYA
63015,970.092,351.9240147,228.2761847,1.541658912,0.761085211,63991,283.2546379,0.709668337,0.984747855,0.841449309,0.804874422,0.005584766,0.001445763,0.647822835,0.998721848,BARBUNYA
63048,967.121,358.5487664,224.3681398,1.59803779,0.780009695,63896,283.3287963,0.751752754,0.986728434,0.847070488,0.790209932,0.005686917,0.001367813,0.624431737,0.997865512,BARBUNYA
63052,960.073,345.3442182,233.1329454,1.481318814,0.737749909,63868,283.3377839,0.81346923,0.987223649,0.859607544,0.820450348,0.005477133,0.001530884,0.673138773,0.997133129,BARBUNYA
63081,950,358.4980058,225.0158973,1.593211902,0.778485251,63792,283.4029353,0.684294455,0.988854402,0.878337091,0.790528624,0.005683138,0.00136911,0.624935505,0.995654685,BARBUNYA
63127,989.856,351.1002035,229.1462507,1.532210116,0.757657815,64252,283.5062482,0.718528046,0.982490817,0.809619528,0.807479589,0.005561807,0.001458552,0.652023287,0.999036677,BARBUNYA
63164,965.899,351.8699366,229.2060113,1.535168884,0.758739538,63999,283.5893203,0.71455722,0.986952921,0.850777618,0.805949275,0.005570735,0.00144985,0.649554234,0.997175449,BARBUNYA
63211,999.886,341.4370908,236.1335757,1.445948929,0.722292825,64474,283.6948094,0.725462517,0.980410708,0.794513992,0.830884567,0.005401545,0.001588037,0.690369164,0.998238553,BARBUNYA
63223,1029.742,345.5929335,234.523667,1.47359513,0.734496524,64555,283.7217365,0.73378598,0.979366432,0.749252344,0.820970885,0.005466253,0.001531724,0.673993194,0.993193088,BARBUNYA
63253,1006.449,352.1086291,230.0762332,1.530399834,0.756992114,64388,283.789043,0.783920781,0.982372492,0.784706856,0.805970145,0.005566671,0.001448942,0.649587875,0.994129177,BARBUNYA
63278,1028.037,358.9810719,226.0999955,1.587709328,0.776726355,64508,283.8451196,0.767731916,0.980932598,0.752393642,0.790696618,0.005673079,0.001367849,0.625201142,0.992637686,BARBUNYA
63317,979.067,371.6758083,217.4355445,1.709360855,0.811023206,64040,283.932577,0.719184462,0.988710181,0.83005213,0.763925363,0.005870079,0.001233183,0.583581961,0.99755216,BARBUNYA
63320,993.072,341.4139113,236.5976849,1.44301459,0.720943653,64491,283.9393033,0.739762837,0.981842428,0.806843484,0.8316571,0.005391881,0.001591099,0.691653532,0.998066138,BARBUNYA
63357,972.487,330.4497412,245.5370454,1.345824377,0.669248118,64428,284.0222488,0.76490402,0.983376793,0.841854156,0.859502107,0.005215678,0.001755813,0.738743872,0.994219511,BARBUNYA
63406,951.177,358.4486263,225.9868437,1.586148204,0.776223274,64085,284.1320583,0.781169919,0.989404697,0.880678796,0.792671634,0.005653229,0.001376733,0.62832832,0.996621836,BARBUNYA
63512,1022.604,358.4412686,226.3641303,1.583472028,0.775356632,64721,284.3694603,0.696747299,0.981319819,0.763221645,0.793350223,0.005643678,0.001379119,0.629404576,0.996644541,BARBUNYA
63530,977.519,346.3706052,234.5515131,1.476735753,0.73582732,64529,284.4097542,0.691505573,0.984518589,0.835484321,0.821114003,0.005452079,0.001528818,0.674228206,0.995656897,BARBUNYA
63550,990.734,347.8183919,233.0616804,1.492387729,0.742300483,64683,284.4545185,0.725655431,0.982483806,0.813600645,0.817824833,0.005473145,0.001510282,0.668837458,0.998164815,BARBUNYA
63557,1023.845,372.0830453,218.3550724,1.704027487,0.809699298,64632,284.4701843,0.714115572,0.983367372,0.761912022,0.764534122,0.00585432,0.001233797,0.584512424,0.996025236,BARBUNYA
63608,972.463,322.7578655,251.5858028,1.282893796,0.626417469,64527,284.584295,0.780791987,0.9857579,0.845231029,0.881726909,0.005074171,0.001891826,0.777442342,0.997375957,BARBUNYA
63653,1016.303,355.1371706,228.6444147,1.553229153,0.765176974,64755,284.6849429,0.716667793,0.982982009,0.774430281,0.801619674,0.005579268,0.001421119,0.642594102,0.998095893,BARBUNYA
63685,1062.512,369.6487795,221.383102,1.669724455,0.800822913,65204,284.7564932,0.809232763,0.976703883,0.708890783,0.770343388,0.00580433,0.001260867,0.593428936,0.990862806,BARBUNYA
63703,1010.611,360.8357262,225.5198267,1.600017752,0.780630302,64811,284.7967323,0.723634587,0.982904137,0.78379359,0.789269775,0.005664344,0.001355911,0.622946777,0.996725902,BARBUNYA
63731,1034.115,361.4702096,225.2498818,1.60475205,0.78210296,65415,284.8593151,0.709746754,0.974256669,0.748898433,0.788057515,0.005671811,0.001349377,0.621034647,0.996606623,BARBUNYA
63732,1018.891,341.2361728,238.5801589,1.430278923,0.714961009,65059,284.86155,0.767106799,0.979603129,0.771457418,0.834792946,0.005354236,0.001603956,0.696879263,0.996731722,BARBUNYA
63733,1048.882,358.4090779,227.7786694,1.57349711,0.77207859,65287,284.8637848,0.690483413,0.976197405,0.727982536,0.794800697,0.005623603,0.001384291,0.631708147,0.993990944,BARBUNYA
63766,1027.779,339.7887826,240.0385775,1.415559058,0.707778251,65051,284.9375244,0.76447034,0.980246268,0.758576805,0.838572487,0.005328683,0.001625407,0.703203815,0.99542653,BARBUNYA
63776,1014.158,362.7734171,224.6972554,1.614498657,0.785085565,64824,284.959866,0.68985062,0.983833148,0.779212479,0.785503712,0.005688243,0.001335829,0.617016082,0.996171636,BARBUNYA
63780,1001.82,362.6544311,224.4814357,1.615520811,0.785394587,64748,284.9688021,0.793638943,0.985049731,0.798573664,0.785786075,0.005686021,0.001337228,0.617459756,0.997519086,BARBUNYA
63888,1027.994,370.1141119,221.0987892,1.673976204,0.80195827,65071,285.2099718,0.808831721,0.981819858,0.75971027,0.770600101,0.005793171,0.001260121,0.593824515,0.994048108,BARBUNYA
63888,1043.617,367.8371757,221.7071419,1.659112885,0.797943887,65079,285.2099718,0.779625856,0.981699166,0.737134719,0.775370166,0.005757532,0.001283667,0.601198894,0.997456831,BARBUNYA
63905,1030.26,356.7067045,228.9156537,1.558245139,0.766915955,65322,285.2479152,0.713671491,0.978307461,0.756573327,0.799670742,0.005581828,0.001407995,0.639473296,0.996456155,BARBUNYA
63911,1007.098,364.0668165,224.3046931,1.6230905,0.787661225,65289,285.2613057,0.706667404,0.978893841,0.791848339,0.783541078,0.005696466,0.00132444,0.61393662,0.996474696,BARBUNYA
63958,1016.103,381.8207997,213.8962783,1.785074536,0.828356915,65090,285.3661767,0.758020741,0.982608696,0.778447398,0.747382481,0.005969868,0.00114899,0.558580573,0.997107957,BARBUNYA
63966,995.08,376.335588,218.1566158,1.72507071,0.814839676,65115,285.3840232,0.793229167,0.982354296,0.811788814,0.758323242,0.005883369,0.001200116,0.57505414,0.992009053,BARBUNYA
63975,1027.084,339.1857145,241.0475071,1.407132223,0.703530294,65434,285.4040993,0.794779735,0.977702723,0.762093454,0.841439032,0.005301848,0.001639448,0.708019645,0.996277256,BARBUNYA
63988,992.483,351.3899746,233.0086792,1.508055304,0.748525812,65106,285.4330955,0.790287521,0.982828004,0.816323402,0.812297208,0.005491498,0.001474791,0.659826755,0.995055238,BARBUNYA
63988,1012.38,342.8844413,238.8867326,1.435343175,0.717365036,65339,285.4330955,0.81523761,0.979323222,0.784551192,0.832446915,0.005358574,0.001587286,0.692967867,0.994646698,BARBUNYA
64001,971.208,358.8447694,228.1479985,1.572859599,0.771866485,64745,285.4620887,0.703965242,0.988508765,0.852652602,0.795502995,0.005606862,0.001385055,0.632825015,0.995344899,BARBUNYA
64011,963.416,356.2869043,228.9041736,1.556489332,0.766309599,64811,285.4843892,0.76008122,0.987656416,0.866636082,0.801276684,0.005566026,0.001415321,0.642044324,0.999335142,BARBUNYA
64033,1005.371,354.1202439,230.9060098,1.533612071,0.758171341,65141,285.5334442,0.768703481,0.982990743,0.796087868,0.806317767,0.005530277,0.001441955,0.650148341,0.997075343,BARBUNYA
64036,1028.773,354.6321181,230.4796943,1.538669682,0.760009408,65223,285.5401329,0.77692849,0.981800898,0.760317426,0.805172793,0.005538012,0.001435787,0.648303226,0.997524519,BARBUNYA
64109,960.565,332.3469497,246.8376575,1.346419153,0.669612364,65115,285.7028421,0.705580013,0.984550411,0.873122842,0.859652367,0.005184092,0.001746401,0.739002193,0.995006706,BARBUNYA
64181,1001.764,357.1130804,229.2063705,1.558041688,0.766845824,65138,285.8632317,0.784858268,0.985308115,0.803684333,0.800483789,0.005564156,0.001409254,0.640774296,0.998353066,BARBUNYA
64184,971.191,345.9484882,236.6505301,1.461853849,0.729423014,65308,285.8699126,0.743601923,0.982789245,0.855120553,0.826336644,0.005389949,0.001550217,0.682832249,0.998200951,BARBUNYA
64214,1087.234,373.9952469,219.543195,1.703515551,0.809571451,66325,285.9367135,0.675823019,0.968171881,0.682642837,0.764546384,0.005824201,0.001227528,0.584531173,0.995757943,BARBUNYA
64222,977.412,337.0460686,243.183425,1.385974676,0.692399946,65307,285.9545244,0.716299717,0.983386161,0.844769756,0.848413766,0.00524814,0.00167732,0.719805919,0.997632774,BARBUNYA
64231,990.631,361.9877894,226.349489,1.599242795,0.78038773,65039,285.9745604,0.780924012,0.987576685,0.822490175,0.790011621,0.005635718,0.001354138,0.624118362,0.998116793,BARBUNYA
64244,963.98,342.9316574,239.1408081,1.434015633,0.716738085,65055,286.0034988,0.751268798,0.987533625,0.86877315,0.833995616,0.005337956,0.001592978,0.695548687,0.997427691,BARBUNYA
64260,984.886,370.82883,221.1452216,1.676856625,0.802721631,65203,286.0391112,0.744801688,0.985537475,0.832489294,0.771350791,0.005770757,0.001260144,0.594982042,0.997699579,BARBUNYA
64284,1038.268,351.4861893,233.4468719,1.505636749,0.747580843,65556,286.0925216,0.73023446,0.980596742,0.749365713,0.813950961,0.005467709,0.001480397,0.662516167,0.997508688,BARBUNYA
64314,997.796,346.2438026,237.3979323,1.458495443,0.727942606,65360,286.1592705,0.730840909,0.983996328,0.811767889,0.826467559,0.005383646,0.001549386,0.683048627,0.99622331,BARBUNYA
64317,981.442,365.8679828,224.8790262,1.626954674,0.788803644,65275,286.1659445,0.821207865,0.985323631,0.839085786,0.782156291,0.005688511,0.001313266,0.611768464,0.995319562,BARBUNYA
64332,987.745,341.3003618,240.4800297,1.419246173,0.709605304,65485,286.1993124,0.782970644,0.982392914,0.828604404,0.838555549,0.005305297,0.001618143,0.703175409,0.997979008,BARBUNYA
64380,979.195,343.5301553,239.1536556,1.436441163,0.717881852,65278,286.3060633,0.796506161,0.986243451,0.843766856,0.83342338,0.005335976,0.001588021,0.694594531,0.997744176,BARBUNYA
64382,990.697,362.7910489,226.5021242,1.601711464,0.78115897,65321,286.3105104,0.78629702,0.985624837,0.824313917,0.789188463,0.005634976,0.001348326,0.622818431,0.99757542,BARBUNYA
64410,1004.419,367.1284917,224.4069092,1.6359946,0.791438379,65579,286.3727625,0.757363749,0.982174172,0.802293594,0.780034154,0.005699868,0.001301664,0.608453281,0.995426283,BARBUNYA
64412,974.54,327.9948214,250.7908825,1.307841889,0.644483258,65298,286.3772085,0.746243411,0.986431437,0.852270212,0.87311503,0.005092138,0.001825433,0.762329856,0.997006919,BARBUNYA
64413,998.511,333.03266,247.2226217,1.347096223,0.670026181,65455,286.3794315,0.75831744,0.984080666,0.81185353,0.859913954,0.005170271,0.001743866,0.739452008,0.996113008,BARBUNYA
64437,1082.767,367.789471,223.9394257,1.64236141,0.793262818,65869,286.4327784,0.823349774,0.978259879,0.690677255,0.778795482,0.005707737,0.001295202,0.606522403,0.996128989,BARBUNYA
64451,1001.027,354.7850979,231.8613142,1.530160816,0.756903998,65479,286.4638928,0.800593759,0.98430031,0.808254146,0.807429327,0.005504726,0.001443223,0.651942118,0.997576284,BARBUNYA
64478,974.289,361.6608793,227.7020864,1.58830727,0.776918566,65268,286.5238897,0.687325445,0.987896059,0.85358313,0.79224463,0.005609059,0.001363035,0.627651555,0.996903527,BARBUNYA
64510,989.333,348.6611269,236.351649,1.475179582,0.735169278,65406,286.5949808,0.785940546,0.986300951,0.828231826,0.821987193,0.005404761,0.001522006,0.675662945,0.99672418,BARBUNYA
64517,989.617,358.2773488,230.0473935,1.557406686,0.766626717,65672,286.6105297,0.713715209,0.982412596,0.827846343,0.799968322,0.005553224,0.001402866,0.639949317,0.996661345,BARBUNYA
64530,1004.942,371.617998,221.6379579,1.676689325,0.802677421,65642,286.6394038,0.697923426,0.983059626,0.802951908,0.771328099,0.005758841,0.001257394,0.594947036,0.997541344,BARBUNYA
